Id,X,Y,Rotation
1,8800,6400,0
1,19800,8900,180
1,2200,17600,0
1,6600,8000,180
1,6600,1600,0
1,0,12800,0
1,0,16700,0
1,35200,38400,0
1,13200,38400,0
1,33000,1600,180
1,11000,24000,270
1,33000,38400,180
1,17600,0,0
1,35200,8900,180
1,22000,38400,0
1,15400,4800,0
1,15400,32000,270
1,4400,22400,0
1,4400,0,0
1,2200,20800,180
1,35200,1600,0
1,15400,23300,180
1,24200,35200,0
1,2200,10500,0
1,2200,12800,0
1,17600,9600,0
1,37400,5700,0
1,15400,10500,180
1,26400,36800,0
1,6600,30400,180
1,13200,8900,180
1,2200,4800,0
1,24200,10500,180
1,26400,3200,0
1,30800,8000,0
1,15400,14400,0
1,8800,20800,180
1,6600,8000,0
1,13200,8000,0
1,6600,0,0
1,2200,0,0
1,13200,10500,0
1,0,8000,0
1,30800,36100,180
1,11000,19200,0
1,26400,2500,180
1,17600,28800,0
1,8800,3200,0
1,11000,9600,0
1,15400,1600,180
1,2200,30400,0
1,15400,22400,0
1,6600,18500,180
1,37400,30400,270
1,4400,29700,180
1,11000,26500,180
1,8800,7300,180
1,13200,36800,0
1,6600,6400,180
1,37400,8900,180
1,6600,20800,0
1,28600,6400,90
1,22000,32000,0
1,26400,39300,180
1,8800,24900,180
1,2200,6400,180
1,39900,9600,90
1,30800,34500,180
1,39600,34500,180
1,4400,32000,0
1,26400,30400,270
1,15400,19200,0
1,35200,34500,180
1,0,4800,270
1,15400,8000,0
1,2200,33600,0
1,6600,30400,0
1,22000,3200,0
1,13200,20800,0
1,8800,20800,0
1,13200,21700,180
1,26400,5700,180
1,6600,32000,0
1,11000,36100,90
1,24200,34500,180
1,37400,36100,180
1,28600,28800,0
1,28600,30400,0
1,4400,2500,180
1,8800,8000,0
1,15400,24000,0
1,2200,2500,180
1,24200,38400,180
1,22000,0,0
1,15400,3200,0
1,17600,36800,0
1,4400,15300,180
1,15400,4100,180
1,15400,6400,180
1,4400,39300,180
1,24200,29700,180
1,0,32000,0
1,28600,9600,0
1,39900,28200,90
1,39600,4100,180
1,28600,34500,180
1,15400,16900,180
1,17600,1600,180
1,37400,35200,0
1,17600,17000,180
1,15400,32900,180
1,11000,36100,180
1,6600,27200,0
1,39600,32000,180
1,19800,1600,0
1,26400,28200,90
1,4400,21700,180
1,4400,36800,180
1,17600,3200,180
1,4400,14400,0
1,24200,9600,0
1,8800,33600,0
1,2200,22400,0
1,11000,28800,180
1,11000,2500,180
1,15400,19200,270
1,2200,8000,0
1,19800,2500,90
1,8800,19200,270
1,35200,3200,0
1,28600,38400,0
1,24200,33600,0
1,11000,35200,0
1,26400,35200,0
1,30800,38400,0
1,4400,27650,0
1,11000,20800,180
1,4400,35200,0
1,19800,39300,180
1,8800,4800,0
1,8800,27200,180
1,35200,4100,180
1,33000,3200,180
1,28600,4800,0
1,6600,37700,180
1,35200,6400,0
1,33000,0,0
1,11000,16900,180
1,13200,29700,180
1,4400,3200,0
1,30800,32900,180
1,6600,39550,180
1,8800,15300,180
1,15400,25600,180
1,17900,17000,90
1,8800,19200,180
1,0,36800,0
1,8800,40000,180
1,2200,25600,0
1,13200,32900,0
1,39900,7400,90
1,8500,38300,270
1,8800,30400,180
1,6600,38400,270
1,15400,20800,0
1,35200,4800,0
1,13200,4100,180
1,30800,35200,270
1,17600,13700,180
1,30800,3200,0
1,15400,29700,180
1,37400,11800,270
1,17600,39300,180
1,6600,34500,0
1,0,27900,0
1,35200,33600,0
1,8800,10500,180
1,22000,35900,0
1,2200,36800,0
1,35200,36100,90
1,37400,9600,270
1,15400,15300,180
1,8800,12100,180
1,35200,7300,180
1,4400,11200,0
1,37400,32000,0
1,13200,2500,180
1,37400,30400,180
1,15400,35200,0
1,17600,6400,0
1,6600,2500,180
1,33000,36800,180
1,19800,31300,180
1,8800,11200,0
1,33000,10500,180
1,13200,25600,0
1,0,0,0
1,15400,9600,0
1,0,24000,0
1,24200,32000,0
1,26400,32000,0
1,19800,5700,0
1,35200,11400,270
1,13200,27200,180
1,28600,32000,180
1,13200,16900,90
1,11300,17000,90
1,2200,27200,0
1,2200,19200,180
1,2200,23300,180
1,15400,36800,180
1,37400,33600,180
1,0,33600,0
1,37400,1600,0
1,2200,4800,270
1,17600,29700,180
