Id,X,Y,Rotation
1,25600,37400,270
1,12100,37800,90
1,7550,17600,90
1,4100,0,90
1,39300,2200,90
1,37500,30800,270
1,5700,30800,90
1,23700,16200,90
1,8900,19800,90
1,35200,2200,270
1,5700,35200,270
1,19200,19800,90
1,32900,37400,270
1,22200,8000,270
1,29800,33000,90
1,5700,37400,270
1,6400,2200,270
1,32900,30800,90
1,4100,35200,90
1,28200,33000,90
1,28100,37400,270
1,11200,16200,270
1,8000,26400,270
1,2500,11000,0
1,27200,30800,270
1,7300,22000,90
1,16000,37400,270
1,1600,22000,90
1,3200,33000,270
1,8900,28600,90
1,37700,0,90
1,2500,4400,90
1,2500,6600,90
1,3200,39600,270
1,32900,37400,180
1,22400,2200,180
1,14400,35200,270
1,2500,11000,90
1,23300,28600,90
1,4800,26400,270
1,2500,28600,90
1,10500,37800,90
1,22100,22000,270
1,7300,8800,90
1,22400,37400,270
1,12800,33000,270
1,33100,16200,90
1,8000,19800,270
1,4100,37400,270
1,4800,15400,90
1,4100,33000,90
1,29500,37400,90
1,2500,6600,270
1,14400,28600,90
1,5700,17600,90
1,21700,37400,0
1,38400,37400,270
1,1600,2200,270
1,22100,19800,90
1,4100,13200,90
1,22400,2200,270
1,34200,5500,0
1,24000,39900,180
1,5700,19800,90
1,34700,17600,270
1,13700,17600,90
1,28100,35200,90
1,0,33000,270
1,1600,17600,90
1,13700,15400,90
1,33500,2500,180
1,7300,6600,90
1,32900,28000,90
1,29500,39600,270
1,18250,16500,180
1,0,11000,270
1,31600,5800,270
1,20450,16500,270
1,36900,35200,270
1,8900,26400,90
1,6400,4400,270
1,17600,39600,270
1,35400,28600,90
1,10500,2200,270
1,13700,37400,90
1,2500,22000,270
1,24000,22000,270
1,1600,37800,90
1,21700,36200,90
