Id,X,Y,Rotation
1,19000,8800,90
1,33100,8800,90
1,14700,4400,270
1,34000,22000,90
1,12100,37400,270
1,14600,35200,90
1,2400,22000,270
1,1700,39600,270
1,8100,22000,270
1,39000,17600,90
1,18800,0,90
1,36500,35200,270
1,14700,2200,270
1,6400,0,90
1,33100,4400,270
1,5700,27800,90
1,27400,4400,90
1,14500,37400,90
1,4800,37400,90
1,11300,24200,90
1,20800,37400,270
1,39000,19800,90
1,17600,39600,270
1,21500,11000,270
1,16300,2200,270
1,24700,4400,270
1,1600,8800,270
1,33100,11000,270
1,40000,15400,90
1,16500,30400,270
1,16500,21300,270
1,26300,4400,270
1,40000,40000,180
1,7300,33000,90
1,38100,24200,90
1,11500,15400,270
1,1600,34700,270
1,34000,24200,90
1,36500,30800,270
1,10600,19800,90
1,14000,17600,90
1,29000,11000,90
1,29000,19800,90
1,2500,17600,90
1,8100,24200,90
1,11500,8800,270
1,23800,30800,90
1,31500,15400,270
1,1600,37400,270
1,26500,15400,270
1,7300,32700,0
1,7100,28600,270
1,30600,24200,90
1,34500,40000,270
1,21500,13200,270
1,37900,8800,270
1,19000,33000,90
1,24000,17600,90
1,37800,37500,0
1,0,6600,270
1,39700,8800,90
1,32900,37400,270
1,10600,22000,270
1,6400,2200,270
1,38100,33000,270
1,20800,39600,270
1,16500,33000,270
