Id,X,Y,Rotation
1,9300,24200,270
1,25000,17600,270
1,2000,24200,270
1,14000,30800,90
1,22400,37400,90
1,12200,17600,270
1,20800,2200,270
1,8000,2200,270
1,36200,19800,270
1,6400,4400,270
1,30800,24200,270
1,9000,15400,270
1,6100,22000,90
1,24500,24200,90
1,18600,15400,270
1,0,4400,270
1,12100,33000,90
1,0,2200,270
1,23800,33000,90
1,0,40000,270
1,16400,15400,90
1,23200,8800,270
1,30500,6600,90
1,11500,30800,90
1,3200,4400,90
1,30700,27300,90
1,13800,15400,180
1,4800,6600,90
1,29800,19800,270
1,10000,22000,270
1,24800,8800,90
1,20200,28600,270
1,21600,6600,90
1,4800,8800,270
1,27200,0,90
1,10600,28600,90
1,24900,2200,90
1,32000,2200,270
1,33000,19800,270
1,15700,22000,90
1,13400,8800,270
1,18600,35800,270
1,11500,33000,270
1,21600,11000,90
1,8600,19800,90
1,24900,37400,90
1,16000,4400,270
1,34400,24200,0
1,11200,2200,90
1,16000,2200,270
1,10600,11000,270
1,20200,26400,90
1,23400,13200,270
1,16000,37400,270
1,35900,33000,90
1,28900,8800,90
1,37700,0,90
1,36200,17600,180
1,7300,0,90
1,2500,6600,90
1,32100,6600,90
1,6100,19800,90
1,6100,15400,90
1,38400,2200,90
1,35500,22000,90
1,23400,15400,270
1,31400,19800,270
1,9000,33000,270
2,2000,31500,0
1,36200,17600,90
1,3200,6600,270
1,10500,33000,90
1,16000,35200,90
1,22400,2200,90
1,20000,6600,270
1,18600,11000,90
1,18600,28600,180
1,10900,17600,90
1,15000,8800,90
1,2000,22000,270
1,27200,4400,270
1,10000,15400,90
1,8900,4400,90
1,34400,4400,90
1,15300,37400,90
1,30900,24200,90
1,30400,35200,90
1,20800,37400,180
1,26400,8800,270
1,11200,2200,270
1,28200,22000,270
1,36800,4400,180
1,28000,6600,270
1,30700,11000,90
1,15300,37400,0
1,29100,15400,90
1,32000,39600,270
1,28800,4400,270
1,22700,26400,90
1,34500,37400,270
1,13700,33000,90
1,32200,24200,0
1,37700,37400,0
1,17500,39900,180
