Id,X,Y,Rotation
1,0,2200,270
1,10500,17600,90
1,3200,30800,270
1,9600,35200,270
1,31300,17600,90
1,22000,24200,0
1,11200,35200,270
1,34600,2200,270
1,17900,13200,270
1,13000,26400,270
1,25900,11000,270
1,36300,32100,90
1,13100,6600,270
1,39500,26400,90
1,0,24200,270
1,22700,8800,270
1,33800,26400,270
1,22900,15400,0
1,28400,8800,90
1,12800,19800,270
1,3900,33000,270
1,9600,24200,270
1,8300,17600,270
1,29900,17600,270
1,3200,24200,270
1,7600,17600,90
1,2500,17600,90
1,3900,22000,270
1,38400,24200,270
1,1600,30800,270
1,5100,11000,90
1,33100,28600,90
1,1600,19800,90
1,30700,6600,270
1,14000,15400,90
1,36800,24200,270
1,37900,33000,90
1,28700,35500,180
1,28800,24200,270
1,33800,28600,270
1,25200,8800,90
1,7600,6600,90
1,18500,15400,0
1,14400,19800,270
1,18600,39600,270
1,13000,33000,270
1,33800,28600,180
1,18500,2200,90
1,20300,24200,90
1,34600,8800,90
1,25600,22000,90
1,15500,28600,90
1,27200,22000,90
1,16300,11000,90
1,25800,28600,270
1,37700,19800,90
1,0,40000,270
1,6400,26400,90
2,1600,2800,270
1,37000,26400,270
1,29000,28600,270
1,10200,33000,180
1,22700,37700,90
1,19400,33000,270
1,8300,8800,270
1,20700,15400,0
1,36200,11000,90
1,0,35200,270
1,6400,30800,90
1,1600,26400,270
1,23500,30800,90
1,28800,19800,270
1,34150,15400,90
1,15600,4400,90
1,35400,26400,270
1,17800,30800,90
1,2500,2800,90
1,6000,8800,90
1,38800,30800,90
1,22700,6600,270
1,16900,33000,90
1,3200,26400,270
1,31300,19800,90
1,37700,22000,270
1,5100,15400,270
1,22600,28600,270
1,17900,6600,270
1,21700,33000,90
1,20400,26400,270
1,29100,6600,270
1,3200,22000,90
1,19400,33000,90
1,32300,8800,270
1,6400,19800,90
1,13700,33000,90
1,35200,22000,270
1,12100,22000,90
1,27600,15400,90
1,4800,19800,180
1,25600,19800,90
1,25600,22000,270
1,18800,8800,90
1,36350,17600,180
1,28800,26400,270
1,0,37400,270
1,6500,30800,270
1,39500,24200,90
1,14700,11000,270
1,18700,28600,90
1,24300,11000,90
1,17200,13200,90
1,37200,30800,270
1,37200,100,90
1,28300,28600,90
1,18700,26400,90
1,37500,37400,270
1,25900,11000,90
1,31500,30800,90
1,28300,26400,90
1,6700,6600,270
1,2500,37400,90
1,14600,26400,270
1,21900,28600,90
1,28400,13200,90
1,37500,39600,270
1,9900,15400,270
1,9900,11000,90
1,3200,39600,270
1,17800,26400,270
1,32000,35200,270
1,30000,6800,90
1,28800,22000,270
1,28800,35200,270
1,23600,13200,90
1,7100,24200,270
1,19400,28600,270
1,2500,33000,90
1,7300,24200,90
1,9600,22000,90
1,25900,6600,270
1,21000,2200,90
1,14000,6600,90
1,36400,6600,90
1,13100,13200,90
1,30000,6600,0
1,32900,22000,90
1,36800,19800,270
1,14400,22000,270
1,20200,40000,270
1,19200,2200,270
1,37200,28600,90
