Id,X,Y,Rotation
1,4650,14350,90
1,2400,22550,90
5,13950,16400,90
4,30450,36900,90
1,10150,12300,90
1,7750,34850,90
4,22700,36900,90
1,13200,4100,90
1,16350,12300,90
1,19450,32800,90
1,6200,32800,270
1,10850,36900,270
1,21000,12300,90
1,10850,0,90
1,11600,8200,90
1,1550,14350,270
1,6200,2050,270
1,38300,2050,90
1,19550,14350,90
1,36500,32800,90
4,33550,22550,90
1,31000,22050,270
1,34950,10250,90
1,17050,34850,270
1,35600,18450,90
4,22700,39700,270
1,1550,28700,90
1,20450,28700,90
1,37200,2050,270
1,19600,18450,270
1,27200,22550,90
1,13950,12300,90
1,11600,18450,90
1,2400,18450,90
1,1975,16400,270
1,3100,28700,270
1,10850,32800,270
1,29450,0,90
1,15500,12300,270
1,30850,15900,180
1,11700,32800,90
1,4650,32800,270
17,39600,24650,90
1,3950,0,90
1,35600,18450,270
1,19600,20500,270
1,18050,28700,270
1,36450,28700,90
1,1550,22550,270
1,14800,10250,90
1,3950,34850,90
1,24800,14350,270
1,27900,22550,270
1,16350,12300,0
4,18050,30000,90
1,36500,12300,90
1,6700,4100,0
1,1550,34850,270
1,36500,6150,270
1,19600,16400,90
1,18600,24600,270
1,18600,2050,270
1,21700,32800,270
1,3100,26650,270
1,12450,16400,90
1,10850,12300,270
1,1550,10250,270
1,12450,6150,90
1,2400,26650,90
1,31000,36900,270
1,24100,2050,90
1,25650,20500,90
1,13950,2050,270
1,34000,28700,270
1,37150,28700,270
1,0,34850,270
1,3950,18450,90
1,31850,10250,90
1,18050,32800,270
1,18475,10250,90
1,7750,12300,270
9,39750,10250,90
1,0,26650,270
1,11700,20500,90
1,0,14350,270
1,24800,12300,270
16,30000,24950,90
1,4650,38950,270
1,6200,12300,90
1,13950,22550,270
1,5350,36900,270
1,19550,6150,270
1,3950,12300,90
5,5500,4950,90
1,27600,28700,270
1,21000,2050,90
1,2400,6150,90
1,10050,8200,270
1,21700,30750,90
1,23250,2050,270
1,34100,24600,270
1,30300,12300,90
1,27250,6150,270
1,10050,28700,270
1,0,36900,270
1,10850,14350,270
9,39700,16400,90
1,11600,20500,270
1,28450,28700,90
1,24800,12300,90
1,13900,14350,0
1,6200,34850,270
9,39700,6200,90
1,18000,6150,270
1,12400,4100,270
1,37150,20500,270
1,0,38950,270
1,13950,32800,90
1,7750,34850,270
1,28750,30750,90
1,4650,14350,0
1,3950,2050,270
1,0,32800,270
1,10850,4100,270
1,19600,26650,270
1,27600,8200,270
1,37200,36900,270
1,26400,16400,270
1,34950,6150,270
1,36500,2050,90
1,35650,2050,270
1,3950,28700,90
1,10050,18450,270
1,23250,22550,270
1,24800,32800,90
1,28800,14350,90
1,0,10250,270
1,0,8200,270
1,21000,34850,90
1,25650,0,90
9,39750,30800,90
1,15500,34850,270
1,19600,18450,90
1,6700,14350,0
1,17900,34850,90
1,26350,38950,270
1,3950,10250,90
1,38050,6150,270
1,27600,10250,270
1,4650,22550,270
1,18600,14350,270
1,34100,32800,180
1,21000,22550,90
5,13950,7200,90
4,9100,25100,180
4,35650,36900,90
1,13250,34850,90
1,38050,16400,270
1,1550,36900,270
1,5500,32800,90
1,37200,12300,270
1,12450,24600,90
1,0,18450,270
1,0,22550,270
1,35650,12300,270
1,9300,22550,270
5,6200,22550,0
16,14000,24950,90
1,1550,2050,270
1,38000,6150,90
4,2550,36900,90
1,32000,30000,0
5,21950,16400,90
1,13250,22550,90
1,16350,2050,90
4,25800,36900,90
1,24800,4100,270
1,27600,26650,270
1,8600,2050,90
1,23250,34850,90
1,37200,37925,90
1,24800,36900,270
1,13250,22550,0
4,32000,30000,90
1,33400,20000,90
4,33050,39700,270
1,36400,26650,90
4,5650,2050,90
1,15500,32800,270
1,15300,24950,180
1,16500,38300,0
1,20150,10250,90
1,15500,2050,270
1,6200,12300,270
1,34100,34850,270
1,37150,18450,90
4,16500,36900,90
1,17050,24600,270
5,25200,5650,180
1,26350,2050,270
1,36450,8200,90
1,10800,16400,270
1,26350,32800,90
1,1550,18450,270
1,18600,36900,270
1,27900,38950,270
5,21950,4100,90
